,DewPointF,WindChillF,WindGustKmph,airport,cloudcover,date,humidity,precipMM,pressure,tempF,time,visibility,weatherCode,winddirDegree,windspeedKmph
2016-01-24 08:00:00,54,61,6,"SFO, San Francisco International Airport, United States of America",91,2016-09-24,91,0.0,1020,60,800,4,143,233,3
2016-01-24 09:00:00,54,62,5,"SFO, San Francisco International Airport, United States of America",86,2016-09-24,89,0.0,1020,62,900,5,143,228,3
2016-01-24 10:00:00,55,63,6,"SFO, San Francisco International Airport, United States of America",75,2016-09-24,83,0.0,1020,64,1000,6,143,245,4
2016-01-24 11:00:00,56,65,7,"SFO, San Francisco International Airport, United States of America",64,2016-09-24,77,0.0,1020,67,1100,8,116,262,6
2016-01-24 12:00:00,57,66,8,"SFO, San Francisco International Airport, United States of America",52,2016-09-24,71,0.0,1020,69,1200,10,116,278,7
2016-01-24 13:00:00,57,68,10,"SFO, San Francisco International Airport, United States of America",52,2016-09-24,69,0.0,1020,70,1300,10,116,282,9
2016-01-24 14:00:00,57,69,13,"SFO, San Francisco International Airport, United States of America",51,2016-09-24,67,0.0,1019,71,1400,10,116,286,10
2016-01-24 15:00:00,58,70,15,"SFO, San Francisco International Airport, United States of America",51,2016-09-24,65,0.0,1019,73,1500,10,116,289,12
2016-01-24 16:00:00,57,69,18,"SFO, San Francisco International Airport, United States of America",55,2016-09-24,67,0.0,1019,71,1600,10,116,285,14
2016-01-24 17:00:00,56,68,20,"SFO, San Francisco International Airport, United States of America",59,2016-09-24,70,0.0,1018,69,1700,10,119,280,15
2016-01-24 18:00:00,56,67,22,"SFO, San Francisco International Airport, United States of America",63,2016-09-24,72,0.0,1018,68,1800,10,119,275,17
2016-01-24 19:00:00,55,66,21,"SFO, San Francisco International Airport, United States of America",51,2016-09-24,75,0.0,1018,66,1900,10,119,268,17
2016-01-24 20:00:00,54,64,21,"SFO, San Francisco International Airport, United States of America",40,2016-09-24,78,0.0,1018,64,2000,10,116,261,17
2016-01-24 21:00:00,53,63,21,"SFO, San Francisco International Airport, United States of America",28,2016-09-24,81,0.0,1018,62,2100,10,116,254,18
2016-01-24 22:00:00,53,63,17,"SFO, San Francisco International Airport, United States of America",24,2016-09-24,82,0.0,1018,62,2200,10,116,244,13
2016-01-24 23:00:00,54,62,13,"SFO, San Francisco International Airport, United States of America",21,2016-09-24,84,0.0,1018,61,2300,10,113,235,9
2016-01-25 00:00:00,54,61,9,"SFO, San Francisco International Airport, United States of America",17,2016-09-25,85,0.0,1018,61,0,10,113,225,5
2016-01-25 01:00:00,53,62,8,"SFO, San Francisco International Airport, United States of America",26,2016-09-25,87,0.0,1018,61,100,10,113,219,4
2016-01-25 02:00:00,52,62,7,"SFO, San Francisco International Airport, United States of America",34,2016-09-25,89,0.0,1018,61,200,10,116,213,4
2016-01-25 03:00:00,51,62,6,"SFO, San Francisco International Airport, United States of America",43,2016-09-25,91,0.0,1018,61,300,10,116,207,3
2016-01-25 04:00:00,51,62,5,"SFO, San Francisco International Airport, United States of America",43,2016-09-25,91,0.0,1017,61,400,10,116,193,3
2016-01-25 05:00:00,51,62,5,"SFO, San Francisco International Airport, United States of America",44,2016-09-25,91,0.0,1017,61,500,10,116,178,3
2016-01-25 06:00:00,51,62,5,"SFO, San Francisco International Airport, United States of America",45,2016-09-25,91,0.0,1017,61,600,10,116,164,2
2016-01-25 07:00:00,51,64,5,"SFO, San Francisco International Airport, United States of America",38,2016-09-25,86,0.0,1017,63,700,10,116,139,3
2016-01-25 08:00:00,52,66,6,"SFO, San Francisco International Airport, United States of America",31,2016-09-25,81,0.0,1018,66,800,10,116,114,4
2016-01-25 09:00:00,53,68,7,"SFO, San Francisco International Airport, United States of America",23,2016-09-25,75,0.0,1018,68,900,10,116,88,4
2016-01-25 10:00:00,53,72,7,"SFO, San Francisco International Airport, United States of America",15,2016-09-25,65,0.0,1018,73,1000,10,116,106,5
2016-01-25 11:00:00,54,75,7,"SFO, San Francisco International Airport, United States of America",8,2016-09-25,54,0.0,1018,77,1100,10,113,123,6
2016-01-25 12:00:00,55,79,7,"SFO, San Francisco International Airport, United States of America",0,2016-09-25,44,0.0,1018,82,1200,10,113,141,6
2016-01-25 13:00:00,55,81,8,"SFO, San Francisco International Airport, United States of America",0,2016-09-25,41,0.0,1017,84,1300,10,113,198,7
2016-01-25 14:00:00,55,84,9,"SFO, San Francisco International Airport, United States of America",0,2016-09-25,39,0.0,1017,85,1400,10,113,254,7
2016-01-25 15:00:00,56,86,9,"SFO, San Francisco International Airport, United States of America",0,2016-09-25,36,0.0,1016,87,1500,10,113,311,8
2016-01-25 16:00:00,57,84,10,"SFO, San Francisco International Airport, United States of America",0,2016-09-25,39,0.0,1016,86,1600,10,113,300,9
2016-01-25 17:00:00,57,83,11,"SFO, San Francisco International Airport, United States of America",0,2016-09-25,43,0.0,1016,84,1700,10,113,289,10
2016-01-25 18:00:00,58,81,12,"SFO, San Francisco International Airport, United States of America",0,2016-09-25,46,0.0,1015,82,1800,10,113,277,10
2016-01-25 19:00:00,57,79,12,"SFO, San Francisco International Airport, United States of America",0,2016-09-25,49,0.0,1015,80,1900,10,113,267,10
2016-01-25 20:00:00,56,77,11,"SFO, San Francisco International Airport, United States of America",0,2016-09-25,52,0.0,1015,77,2000,10,113,256,9
2016-01-25 21:00:00,55,74,10,"SFO, San Francisco International Airport, United States of America",0,2016-09-25,55,0.0,1016,74,2100,10,113,245,8
2016-01-25 22:00:00,52,73,11,"SFO, San Francisco International Airport, United States of America",0,2016-09-25,55,0.0,1015,73,2200,10,113,228,8
2016-01-25 23:00:00,49,71,11,"SFO, San Francisco International Airport, United States of America",0,2016-09-25,54,0.0,1015,71,2300,10,113,212,8
2016-01-26 00:00:00,47,70,11,"SFO, San Francisco International Airport, United States of America",0,2016-09-26,54,0.0,1015,70,0,10,113,195,8
2016-01-26 01:00:00,48,70,10,"SFO, San Francisco International Airport, United States of America",0,2016-09-26,53,0.0,1015,70,100,10,113,188,6
2016-01-26 02:00:00,50,70,9,"SFO, San Francisco International Airport, United States of America",0,2016-09-26,52,0.0,1015,70,200,10,113,181,5
2016-01-26 03:00:00,51,70,9,"SFO, San Francisco International Airport, United States of America",0,2016-09-26,52,0.0,1015,70,300,10,113,175,4
2016-01-26 04:00:00,51,69,8,"SFO, San Francisco International Airport, United States of America",0,2016-09-26,51,0.0,1015,69,400,10,113,161,4
2016-01-26 05:00:00,51,68,7,"SFO, San Francisco International Airport, United States of America",0,2016-09-26,50,0.0,1015,67,500,10,113,146,4
2016-01-26 06:00:00,50,67,6,"SFO, San Francisco International Airport, United States of America",0,2016-09-26,49,0.0,1015,66,600,10,113,132,3
2016-01-26 07:00:00,51,68,5,"SFO, San Francisco International Airport, United States of America",0,2016-09-26,47,0.0,1015,67,700,10,113,113,3
2016-01-26 08:00:00,51,68,4,"SFO, San Francisco International Airport, United States of America",0,2016-09-26,44,0.0,1015,67,800,10,113,95,3
2016-01-26 09:00:00,52,69,3,"SFO, San Francisco International Airport, United States of America",0,2016-09-26,41,0.0,1015,68,900,10,113,76,3
2016-01-26 10:00:00,52,74,5,"SFO, San Francisco International Airport, United States of America",0,2016-09-26,38,0.0,1015,73,1000,10,113,91,4
2016-01-26 11:00:00,52,78,6,"SFO, San Francisco International Airport, United States of America",0,2016-09-26,35,0.0,1015,77,1100,10,113,105,5
2016-01-26 12:00:00,53,82,8,"SFO, San Francisco International Airport, United States of America",0,2016-09-26,32,0.0,1015,82,1200,10,113,120,6
2016-01-26 13:00:00,54,84,10,"SFO, San Francisco International Airport, United States of America",0,2016-09-26,33,0.0,1015,85,1300,10,113,180,8
2016-01-26 14:00:00,55,86,11,"SFO, San Francisco International Airport, United States of America",0,2016-09-26,33,0.0,1015,87,1400,10,113,240,9
2016-01-26 15:00:00,55,87,12,"SFO, San Francisco International Airport, United States of America",0,2016-09-26,34,0.0,1015,90,1500,10,113,301,10
2016-01-26 16:00:00,56,86,13,"SFO, San Francisco International Airport, United States of America",0,2016-09-26,38,0.0,1014,88,1600,10,113,294,11
2016-01-26 17:00:00,56,84,14,"SFO, San Francisco International Airport, United States of America",0,2016-09-26,41,0.0,1014,86,1700,10,113,287,11
2016-01-26 18:00:00,57,83,15,"SFO, San Francisco International Airport, United States of America",0,2016-09-26,45,0.0,1014,84,1800,10,113,280,11
2016-01-26 19:00:00,57,82,15,"SFO, San Francisco International Airport, United States of America",0,2016-09-26,49,0.0,1014,83,1900,10,113,270,10
2016-01-26 20:00:00,57,81,14,"SFO, San Francisco International Airport, United States of America",0,2016-09-26,52,0.0,1014,82,2000,10,113,261,8
2016-01-26 21:00:00,56,80,13,"SFO, San Francisco International Airport, United States of America",0,2016-09-26,56,0.0,1014,80,2100,10,113,252,7
2016-01-26 22:00:00,56,79,13,"SFO, San Francisco International Airport, United States of America",0,2016-09-26,58,0.0,1014,79,2200,10,113,239,6
2016-01-26 23:00:00,56,77,12,"SFO, San Francisco International Airport, United States of America",0,2016-09-26,60,0.0,1014,77,2300,10,113,227,6
2016-01-27 00:00:00,56,75,11,"SFO, San Francisco International Airport, United States of America",0,2016-09-27,61,0.0,1014,75,0,10,113,214,5
2016-01-27 01:00:00,55,72,10,"SFO, San Francisco International Airport, United States of America",0,2016-09-27,62,0.0,1014,72,100,10,113,213,5
2016-01-27 02:00:00,55,69,10,"SFO, San Francisco International Airport, United States of America",0,2016-09-27,63,0.0,1014,69,200,10,113,211,5
2016-01-27 03:00:00,54,67,9,"SFO, San Francisco International Airport, United States of America",0,2016-09-27,63,0.0,1014,67,300,10,113,210,4
2016-01-27 04:00:00,53,66,9,"SFO, San Francisco International Airport, United States of America",0,2016-09-27,64,0.0,1013,66,400,10,113,213,4
2016-01-27 05:00:00,52,65,8,"SFO, San Francisco International Airport, United States of America",0,2016-09-27,66,0.0,1013,65,500,10,113,216,4
2016-01-27 06:00:00,51,64,8,"SFO, San Francisco International Airport, United States of America",0,2016-09-27,67,0.0,1013,64,600,10,113,219,4
2016-01-27 07:00:00,51,65,7,"SFO, San Francisco International Airport, United States of America",0,2016-09-27,66,0.0,1013,64,700,10,113,227,3
2016-01-27 08:00:00,50,66,6,"SFO, San Francisco International Airport, United States of America",0,2016-09-27,64,0.0,1014,65,800,10,113,235,3
2016-01-27 09:00:00,49,67,6,"SFO, San Francisco International Airport, United States of America",0,2016-09-27,63,0.0,1014,65,900,10,113,243,3
2016-01-27 10:00:00,51,70,7,"SFO, San Francisco International Airport, United States of America",1,2016-09-27,59,0.0,1014,69,1000,10,113,255,4
2016-01-27 11:00:00,52,73,8,"SFO, San Francisco International Airport, United States of America",2,2016-09-27,54,0.0,1014,73,1100,10,113,267,5
2016-01-27 12:00:00,54,77,9,"SFO, San Francisco International Airport, United States of America",3,2016-09-27,49,0.0,1014,76,1200,10,113,278,6
2016-01-27 13:00:00,55,77,11,"SFO, San Francisco International Airport, United States of America",8,2016-09-27,49,0.0,1013,78,1300,10,113,279,8
2016-01-27 14:00:00,56,78,13,"SFO, San Francisco International Airport, United States of America",13,2016-09-27,50,0.0,1013,79,1400,10,113,280,10
2016-01-27 15:00:00,58,78,15,"SFO, San Francisco International Airport, United States of America",18,2016-09-27,50,0.0,1013,80,1500,10,113,281,12
2016-01-27 16:00:00,57,76,17,"SFO, San Francisco International Airport, United States of America",22,2016-09-27,53,0.0,1012,78,1600,10,113,276,12
2016-01-27 17:00:00,56,75,19,"SFO, San Francisco International Airport, United States of America",26,2016-09-27,57,0.0,1012,76,1700,10,116,272,12
2016-01-27 18:00:00,55,73,21,"SFO, San Francisco International Airport, United States of America",30,2016-09-27,61,0.0,1012,74,1800,10,116,268,12
2016-01-27 19:00:00,54,71,19,"SFO, San Francisco International Airport, United States of America",27,2016-09-27,65,0.0,1012,73,1900,10,116,263,11
2016-01-27 20:00:00,52,70,18,"SFO, San Francisco International Airport, United States of America",25,2016-09-27,70,0.0,1012,71,2000,10,113,258,10
2016-01-27 21:00:00,51,69,17,"SFO, San Francisco International Airport, United States of America",23,2016-09-27,75,0.0,1012,69,2100,10,113,253,9
2016-01-27 22:00:00,51,67,15,"SFO, San Francisco International Airport, United States of America",33,2016-09-27,78,0.0,1012,66,2200,10,113,250,9
2016-01-27 23:00:00,51,65,13,"SFO, San Francisco International Airport, United States of America",43,2016-09-27,81,0.0,1012,64,2300,10,116,247,9
2016-01-28 00:00:00,51,63,12,"SFO, San Francisco International Airport, United States of America",54,2016-09-28,85,0.0,1012,62,0,10,116,244,9
2016-01-28 01:00:00,52,62,12,"SFO, San Francisco International Airport, United States of America",66,2016-09-28,88,0.0,1012,61,100,9,116,243,9
2016-01-28 02:00:00,53,61,12,"SFO, San Francisco International Airport, United States of America",78,2016-09-28,91,0.0,1012,60,200,8,122,242,9
2016-01-28 03:00:00,54,60,12,"SFO, San Francisco International Airport, United States of America",91,2016-09-28,94,0.0,1012,59,300,7,122,241,9
2016-01-28 04:00:00,53,59,12,"SFO, San Francisco International Airport, United States of America",91,2016-09-28,94,0.0,1012,58,400,6,122,241,9
2016-01-28 05:00:00,53,58,12,"SFO, San Francisco International Airport, United States of America",91,2016-09-28,94,0.1,1012,57,500,6,143,240,9
2016-01-28 06:00:00,53,57,12,"SFO, San Francisco International Airport, United States of America",92,2016-09-28,94,0.1,1012,57,600,5,143,240,9
2016-01-28 07:00:00,53,56,12,"SFO, San Francisco International Airport, United States of America",89,2016-09-28,92,0.1,1013,57,700,6,143,241,9
2016-01-28 08:00:00,52,56,12,"SFO, San Francisco International Airport, United States of America",86,2016-09-28,90,0.0,1013,58,800,8,122,241,9
2016-01-28 09:00:00,52,55,12,"SFO, San Francisco International Airport, United States of America",83,2016-09-28,88,0.0,1013,58,900,10,122,242,9
2016-01-28 10:00:00,54,58,12,"SFO, San Francisco International Airport, United States of America",73,2016-09-28,84,0.0,1013,61,1000,10,122,248,10
2016-01-28 11:00:00,55,61,13,"SFO, San Francisco International Airport, United States of America",64,2016-09-28,80,0.1,1013,64,1100,10,119,253,11
2016-01-28 12:00:00,56,64,13,"SFO, San Francisco International Airport, United States of America",54,2016-09-28,76,0.1,1014,67,1200,10,119,259,12
2016-01-28 13:00:00,56,64,15,"SFO, San Francisco International Airport, United States of America",47,2016-09-28,74,0.0,1014,67,1300,10,119,261,13
2016-01-28 14:00:00,56,65,16,"SFO, San Francisco International Airport, United States of America",41,2016-09-28,73,0.0,1013,68,1400,10,113,264,14
2016-01-28 15:00:00,56,66,18,"SFO, San Francisco International Airport, United States of America",34,2016-09-28,71,0.0,1013,68,1500,10,113,266,15
2016-01-28 16:00:00,56,65,18,"SFO, San Francisco International Airport, United States of America",46,2016-09-28,74,0.0,1013,67,1600,10,113,265,16
2016-01-28 17:00:00,56,64,18,"SFO, San Francisco International Airport, United States of America",58,2016-09-28,76,0.0,1014,65,1700,10,116,264,16
2016-01-28 18:00:00,55,63,18,"SFO, San Francisco International Airport, United States of America",70,2016-09-28,79,0.0,1014,64,1800,10,116,263,16
2016-01-28 19:00:00,55,61,18,"SFO, San Francisco International Airport, United States of America",76,2016-09-28,82,0.0,1014,62,1900,10,116,260,15
2016-01-28 20:00:00,54,59,18,"SFO, San Francisco International Airport, United States of America",83,2016-09-28,85,0.0,1014,59,2000,10,119,257,14
2016-01-28 21:00:00,54,57,18,"SFO, San Francisco International Airport, United States of America",89,2016-09-28,88,0.0,1015,57,2100,10,119,254,13
2016-01-28 22:00:00,53,56,18,"SFO, San Francisco International Airport, United States of America",92,2016-09-28,89,0.1,1015,56,2200,10,119,251,13
2016-01-28 23:00:00,52,54,17,"SFO, San Francisco International Airport, United States of America",94,2016-09-28,90,0.1,1015,55,2300,10,122,249,13
